# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.75,2.75,180.0,0,2.0,0,0.0,0.0,0.0
 0.04950153502395894,2.7475495980302718,2.75,180.0,0.09900307004791786,1.9999999999999998,0,0.0,0.0,0.0
 0.06972735562453125,2.74513809587761,2.75,180.0,0.13945471124906247,1.9999999999999993,0,0.0,0.0,0.0
 0.08505955315919533,2.742764872416358,2.75,180.0,0.17011910631839064,2.0,0,0.0,0.0,0.0
 0.09782992118539634,2.740429306520859,2.75,180.0,0.19565984237079265,2.0,0,0.0,0.0,0.0
 0.10894596336965945,2.738130777065457,2.75,180.0,0.2178919267393189,2.0000000000000027,0,0.0,0.0,0.0
 0.11887530052750171,2.735868662924496,2.75,180.0,0.2377506010550034,1.9999999999999971,0,0.0,0.0,0.0
 0.1278970563683187,2.733642342972319,2.75,180.0,0.2557941127366373,1.999999999999997,0,0.0,0.0,0.0
 0.13619399368815824,2.73145119608327,2.75,180.0,0.2723879873763164,2.0,0,0.0,0.0,0.0
 0.14389370684052602,2.7292946011316928,2.75,180.0,0.28778741368105204,2.000000000000007,0,0.0,0.0,0.0
 0.15108958603447512,2.727171936991931,2.75,180.0,0.30217917206895023,2.0,0,0.0,0.0,0.0
 0.15785251807200354,2.725082582538328,2.75,180.0,0.3157050361440071,2.0,0,0.0,0.0,0.0
 0.16423788647803672,2.7230259166452275,2.75,180.0,0.32847577295607344,2.0,0,0.0,0.0,0.0
 0.170289993285061,2.721001318186974,2.75,180.0,0.340579986570122,2.0,0,0.0,0.0,0.0
 0.17604497709985883,2.71900816603791,2.75,180.0,0.35208995419971767,2.0,0,0.0,0.0,0.0
 0.18153280950731818,2.7170458390723797,2.75,180.0,0.36306561901463635,2.0,0,0.0,0.0,0.0
 0.18677870284181977,2.715113716164727,2.75,180.0,0.37355740568363954,2.0,0,0.0,0.0,0.0
 0.19180412876344718,2.713211176189295,2.75,180.0,0.38360825752689437,2.0,0,0.0,0.0,0.0
 0.1966275717684878,2.711337598020428,2.75,180.0,0.3932551435369756,2.0,0,0.0,0.0,0.0
 0.20126509748968205,2.709492360532469,2.75,180.0,0.40253019497936404,1.999999999999988,0,0.0,0.0,0.0
 0.2057307886540993,2.7076748425997623,2.75,180.0,0.41146157730819855,2.0,0,0.0,0.0,0.0
 0.21003708459067225,2.705884423096651,2.75,180.0,0.4200741691813445,2.000000000000013,0,0.0,0.0,0.0
 0.21419504920170584,2.704120480897479,2.75,180.0,0.4283900984034117,2.0,0,0.0,0.0,0.0
 0.2182145850382367,2.70238239487659,2.75,180.0,0.4364291700764734,2.0,0,0.0,0.0,0.0
 0.22210460619192998,2.7006695439083277,2.75,180.0,0.44420921238385996,2.0,0,0.0,0.0,0.0
 0.2258731793130038,2.6989813068670356,2.75,180.0,0.4517463586260076,2.0,0,0.0,0.0,0.0
 0.22952763967100406,2.6973170626270577,2.75,180.0,0.4590552793420081,2.0,0,0.0,0.0,0.0
 0.23307468746576124,2.6956761900627377,2.75,180.0,0.4661493749315225,2.0,0,0.0,0.0,0.0
 0.23652046835650714,2.6940580680484185,2.75,180.0,0.4730409367130142,1.9999999999999838,0,0.0,0.0,0.0
 0.23987064126640367,2.6924620754584443,2.75,180.0,0.4797412825328073,2.0,0,0.0,0.0,0.0
 0.24313043584224653,2.6908875911671593,2.75,180.0,0.486260871684493,2.0,0,0.0,0.0,0.0
 0.2463047014392818,2.6893339940489063,2.75,180.0,0.4926094028785635,1.9999999999999825,0,0.0,0.0,0.0
 0.24939794911340082,2.6878006629780296,2.75,180.0,0.49879589822680154,2.0,0,0.0,0.0,0.0
 0.2524143878053073,2.686286976828872,2.75,180.0,0.5048287756106145,2.0,0,0.0,0.0,0.0
 0.25535795567051034,2.6847923144757777,2.75,180.0,0.5107159113410206,2.0,0,0.0,0.0,0.0
 0.25823234732873707,2.6833160547930905,2.75,180.0,0.516464694657474,2.0,0,0.0,0.0,0.0
 0.26104103766428255,2.6818575766551547,2.75,180.0,0.522082075328565,2.0,0,0.0,0.0,0.0
 0.26378730269610773,2.680416258936312,2.75,180.0,0.5275746053922153,2.0,0,0.0,0.0,0.0
 0.2664742379463571,2.6789914805109083,2.75,180.0,0.5329484758927141,2.0,0,0.0,0.0,0.0
 0.26910477466354016,2.6775826202532853,2.75,180.0,0.5382095493270802,2.0,0,0.0,0.0,0.0
 0.2716816941978459,2.676189057037788,2.75,180.0,0.5433633883956916,2.0,0,0.0,0.0,0.0
 0.27420764077837106,2.67481016973876,2.75,180.0,0.548415281556742,2.0,0,0.0,0.0,0.0
 0.2766851329028272,2.673445337230545,2.75,180.0,0.5533702658056543,2.0,0,0.0,0.0,0.0
 0.2791165735181526,2.6720939383874858,2.75,180.0,0.5582331470363051,2.0,0,0.0,0.0,0.0
 0.28150425914375404,2.6707553520839262,2.75,180.0,0.563008518287508,2.0,0,0.0,0.0,0.0
 0.28385038806700547,2.6694289571942105,2.75,180.0,0.5677007761340108,2.0,0,0.0,0.0,0.0
 0.28615706772211197,2.6681141325926827,2.75,180.0,0.5723141354442238,2.0,0,0.0,0.0,0.0
 0.2884263213479566,2.6668102571536854,2.75,180.0,0.5768526426959131,2.0,0,0.0,0.0,0.0
 0.29066009400748133,2.665516709751562,2.75,180.0,0.5813201880149627,2.0000000000000497,0,0.0,0.0,0.0
