# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 9.923253577998366,2.409140227560816,1.2426796505584425,-36.0035084864734,1.802746509058188,2.0000000000000373,-0.10360616104593569,-105.75207530777487,-10.721265718217033,187.2302729909856
 9.929207371807603,2.4178447858086587,1.2363397744511675,-36.0673406919337,1.814654096676661,1.999999999999888,-0.09972050295868798,-104.63734486753941,-10.387531727145806,188.32483687232104
 9.935138835045395,2.426566839124159,1.229972789916239,-36.12895395450466,1.8265170231522445,2.0000000000000373,-0.0959251931266641,-103.52030302086814,-10.057701021663505,189.40233421682493
 9.941047826948154,2.435305732538773,1.2235796069309806,-36.18838482840204,1.8383350069577635,2.0000000000002256,-0.09221573032223379,-102.4011261616173,-9.731511108118843,190.46254658251905
 9.946934208081592,2.444060811083955,1.2171611354727156,-36.24566821178871,1.8501077692246408,2.0000000000002265,-0.08858779562890765,-101.2799910207874,-9.408705469404936,191.50525505704636
 9.952797840292831,2.452831419791161,1.210718285518768,-36.300837400245186,1.8618350336471188,1.9999999999998106,-0.0850372407863086,-100.15707463861327,-9.089033095224643,192.53024024878678
 9.958638586663639,2.461616903691847,1.2042519670464609,-36.353924137310266,1.8735165263887354,2.000000000000152,-0.081560077492591,-99.0325543366094,-8.772248016048438,193.53728227585964
 9.964456311464785,2.4704166078174663,1.1977630900331184,-36.40495866215503,1.8851519759910274,2.0000000000000764,-0.07815246794461274,-97.90660768956678,-8.458108855879775,194.52616075121938
 9.97025088011149,2.479229877199476,1.1912525644560636,-36.45396975454173,1.8967411132844352,1.9999999999997318,-0.07481071544354435,-96.77941249751393,-8.14637840410947,195.49665476592878
 9.976022159119955,2.4880560568693313,1.1847213002926205,-36.50098477722038,1.9082836713013644,1.9999999999997307,-0.07153125484552271,-95.65114675763812,-7.83682319509445,196.44854286781126
 9.98177001606496,2.496894491858486,1.1781702075201126,-36.54602971584909,1.919779385191375,2.0000000000000386,-0.06831064470230129,-94.52198863617923,-7.529213095167436,197.38160303820126
 9.987494319538504,2.505744527198397,1.171600196115863,-36.58912921652281,1.9312279921384643,2.0000000000002713,-0.06514555945237303,-93.39211644029399,-7.223320912554042,198.29561266485243
 9.993194939109468,2.5146055079205194,1.1650121760571959,-36.630306621084266,1.9426292312803917,1.9999999999997662,-0.062032780768031176,-92.26170858990037,-6.918922005159129,199.19034851252133
 9.99887174528428,2.5234767790563075,1.1584070573214347,-36.669584000246196,1.9539828436300144,1.9999999999999218,-0.05896919152117656,-91.13094358950161,-6.615793895631331,200.06558668872026
 10.00452460946857,2.532357685637218,1.1517857498859028,-36.70698218460945,1.965288571998596,2.0000000000003144,-0.05595176846039838,-90.0,-6.313715904711625,200.92110260800865
 10.010153403929788,2.541247572694705,1.1451491637279239,-36.7425207937236,1.9765461609210335,2.0000000000001577,-0.05297757497497251,-88.86905641049816,-6.012468774109415,201.75667095142367
 10.01575800176076,2.5501457852602245,1.1384982088248217,-36.77621826317376,1.9877553565829778,1.9999999999999605,-0.050043755726165325,-87.73829141009963,-5.711834310033959,202.57206562363885
 10.021338276844167,2.5590516683652313,1.1318337951539195,-36.80809186985459,1.9989159067497906,1.9999999999998408,-0.04714752977417514,-86.60788355970578,-5.3980590032071705,202.8583781657515
 10.026908035441773,2.5679645670411815,1.1251568326925412,-36.838157755398086,2.0,0.19463918071341,-0.04428618579609233,-85.47801136382077,-5.072075983079688,202.56558517866486
 10.032482319545675,2.5768838263195297,1.11846823141801,-36.86643094792436,2.0,0.0,-0.041457075699132165,-84.34885324236166,-4.7482890469121495,202.2059360991735
 10.038062104994319,2.585808791231732,1.11176890130765,-36.89292538205427,2.0,0.0,-0.03865760888276975,-83.22058750248607,-4.427865635679354,201.8343908826229
 10.04364685785593,2.594738806809243,1.1050597523387842,-36.91765391733395,2.0,0.0,-0.035885248537876675,-82.09339231043299,-4.110515771847836,201.45091291546285
 10.049236043979473,2.6036732180835176,1.0983416944887365,-36.94062835504657,2.0,0.0,-0.03313750508248674,-80.96744566339066,-3.795954882215715,201.05546325136376
 10.054829129010932,2.6126113700860123,1.0916156377348305,-36.96185945347838,2.0,0.0,-0.030411932087971806,-79.8429253613865,-3.4839032454928884,200.6480005881575
 10.060425578409292,2.6215526078481814,1.0848824920543898,-36.981356941700575,2.0,0.0,-0.02770612131535839,-78.7200089792126,-3.1740854430280354,200.22848124028823
 10.06602485746233,2.630496276401481,1.0781431674247377,-36.99912953183427,2.0,0.0,-0.025017698515358608,-77.59887383838247,-2.8662298357977316,199.79685910661232
 10.071626431302153,2.6394417207773664,1.0713985738231986,-37.015184929901395,2.0,0.0,-0.022344317040647807,-76.47969697913186,-2.56006804494823,199.35308563408597
 10.077229764920585,2.6483882860072923,1.0646496212270948,-37.029529845243125,2.0,0.0,-0.019683656676719546,-75.36265513246036,-2.255334439273432,198.897109775866
 10.08283432318436,2.657335317122714,1.0578972196137508,-37.04216999851233,2.0,0.0,-0.01703341595423941,-74.24792469222513,-1.9517656435249984,198.4288779459376
 10.088439570850193,2.6662821591550876,1.0511422789604898,-37.053110128329955,2.0,0.0,-0.014391310055613796,-73.13568168728466,-1.6491000373817746,197.94833396820138
 10.094044972579715,2.675228157135868,1.0443857092446358,-37.06235399653165,2.0,0.0,-0.011755066301829157,-72.02610175370336,-1.347077271286945,197.4554190210687
 10.099649992954316,2.6841726560965102,1.0376284204435118,-37.06990439208337,2.0,0.0,-0.009122418753269591,-70.91936010701494,-1.0454377757907853,196.9500715771458
 10.105254096489901,2.6931150010684695,1.030871322534442,-37.07576313361892,2.0,0.0,-0.006491105440841258,-69.81563151455566,-0.7439222844362833,196.4322273378872
 10.110856747651606,2.7020545370832014,1.0241153254947493,-37.07993107067003,2.0,0.0,-0.003858860331064148,-68.71509026786464,-0.4422713434295032,195.90181916332102
 10.116457410868454,2.710990609172162,1.017361339301758,-37.08240808351504,2.0,0.0,-0.001223417378025642,-67.61791015516303,-0.1402248331612169,195.3587769964864
 10.122055550548012,2.7199225623668055,1.0106102739327911,-37.083193081717624,2.0,0.0,0.0014175056027544931,-66.52426443390914,0.16247852767485985,194.80302778213343
